,x1,x2,x3,x4,x5,y
0,8.517117474343694e-05,0.012037617605733297,-0.18113819610222698,0.2822149826651212,0.4942083526944388,9.351713524471897
1,0.0036935990005882435,-0.08492104421590857,0.03260522139303823,0.10503801194476042,0.19654864294853822,-5.3259758288074455
2,-0.3029124895239506,-0.4501942695355924,-0.02135535343934447,-0.3555170893611284,-0.598206589081552,-2.1588826502005105
3,-0.8890060225073289,-0.031378517251461124,0.1268549560487532,-0.2711784321774134,-0.6960332373829528,-5.167850195719266
4,-0.05190832994632918,-0.040144148277127784,-0.09081852854407468,0.41072937754719346,0.4612120532476555,13.322010624357047
5,0.02461059725986564,-0.10231469578771124,-0.16646165808168056,-0.2251820504081645,0.06645960632706999,-6.6135611750616565
6,1.0631822021482171,-0.14851545535805888,-0.08052766347695484,0.5518814279186881,1.2566989648820448,2.502958880567878
7,0.003693599000588077,-0.08492104421590857,0.03260522139303823,0.10503801194476048,0.19654864294853816,-8.556795847037566
8,0.0036935990005882435,-0.08492104421590857,0.03260522139303823,0.10503801194476042,0.19654864294853822,1.2164624404116025
9,0.049715764811846475,-0.17995091182443917,0.4636931990525256,-0.6041906910100003,-0.5385055764675235,-4.872352807962394
10,0.016890385356810977,-0.1780525400423886,0.34152520312505175,-0.6337423712028671,-0.5220257799443547,-7.353555576162876
11,0.01565148106151304,-0.043939681538966324,0.03587331051336429,0.06443712969913808,0.2078886768429739,-12.347820599350975
12,0.006285902889261341,-1.0745020923018933,0.10433834349026705,0.12837204026194732,-0.5996168141369089,-4.578425885569528
13,0.02541666577380791,-0.10349316039160975,-0.1746920240278934,-0.2433702847379093,0.05756721815897031,-3.1366685923318145
14,-0.13940749974757072,-0.08414174555488138,-0.39577420128501295,-0.1565968392549883,0.12152445425106564,-6.931394649484596
15,0.0036935990005882435,-0.08492104421590857,0.03260522139303823,0.10503801194476042,0.19654864294853822,16.59456690130702
16,0.23678300669537655,0.7739909022940724,0.6666717254544794,0.5269278654846596,1.0240251047159483,8.799595486728757
17,0.0036935990005882435,-0.08492104421590857,0.03260522139303823,0.10503801194476042,0.19654864294853822,-0.15301853031711765
18,0.05555293736727085,-0.09641646628517309,-1.5898505448570703,-1.1575650811645717,0.13487648715284944,5.552031737255106
19,0.001046485176337375,-0.06624000600358154,-0.02937070030188005,0.25322831466697165,0.340690833563177,14.39185837843663
20,0.21777569013290896,-0.09778862019833703,0.009280591081470835,0.1954505486030284,0.4110568801859814,11.769029630323221
21,0.0032654503138589974,-0.08189954135434499,0.022573901089155246,0.12900656323390808,0.21986590616976606,-3.3884414946761434
22,0.4125679350946883,-0.06792271054702487,-0.01409285085830958,0.6923281841312224,0.9243698599897869,11.138250930782792
23,0.015078186138835048,-0.7060423434527745,0.305884958342887,0.8332581791918415,0.08385501277040625,-1.1277056649181303
24,0.0057880684981012065,-0.08631946383778968,-0.30181673478424503,-0.05169274944267288,0.2495148672399632,-1.7305352996361272
25,0.003693599000588077,-0.08492104421590857,0.03260522139303823,0.10503801194476048,0.19654864294853816,-0.1150341050891684
26,0.004014517651490468,-0.19795335358661806,0.04086827587107911,0.10652074024452846,0.10478199997394189,-1.6990497557238802
27,0.04556308991878055,0.20541600899309098,0.6873558121803048,0.02233062706400091,0.084797715023672,13.888763581606307
28,-0.02129368036121071,-0.03520307263374137,0.30224416131605747,0.8106080141689458,0.5728665036594707,4.277974774575732
29,0.002349297955948848,-0.08196837481003946,0.2504452398788981,0.20559589033827913,0.1626166424725468,13.651329776943664
30,-0.013180701363867398,-0.24966330176674484,-0.3176098676810536,1.102812139653845,0.9067372063891233,0.7256090880461327
31,0.4499555133981899,0.34373664392237113,0.04807405552543298,0.31226768712518044,0.9847508046769418,3.4430873580134964
32,0.007521832292272657,-0.2133959002343256,-0.5003020669947758,-0.1523875043958986,0.1765701550525588,-3.9106824438976657
33,0.001965337086654362,-0.08148254770846519,0.3121088447256407,0.2343238233535581,0.15291389624018162,8.446700583379828
34,0.19157244066096998,-0.09621634946500277,0.012064184613562345,0.18440302635488948,0.3848463291737362,1.6983981374041757
35,0.003693599000588188,-0.08492104421590863,0.032605221393038175,0.10503801194476053,0.19654864294853822,-5.1428478325062255
36,0.0032670978234641823,0.0904829260248604,0.01998287684854466,0.09933037260914018,0.3365707920069507,7.585122606639785
37,-0.4260001468177708,-0.013289372347477263,0.08075060054031241,0.3892333347577828,0.12081285571813505,-9.31949043566328
38,-0.13232323989357833,-0.07373583112154236,0.06223183017948741,0.09125837542237504,0.08548964726366676,-0.7759768189325125
39,-0.004472193370427591,-0.027293949424668673,-0.15855955165855262,0.5621740944284319,0.641188540104477,6.8400387838551975
40,0.0029498841140439547,0.2128986537806496,0.011118869434992351,0.09627869655748894,0.4349446640475152,5.060569782060268
41,-0.1460645126131318,-0.8136114508009586,1.5864203851731355,-0.5061074380912064,-1.6464153452146209,-3.1591850862974047
42,0.005302040522353002,-0.085704490850632,-0.2237612884152576,-0.015328160633129029,0.2372328705896768,3.776333940805887
43,-0.7951106849474942,-0.03216620741863507,0.10179696466414434,-0.193138977343495,-0.5647023085907633,-8.2655126135632
44,-0.2958958123503162,0.3656568147847881,0.19297683603094523,0.24174707870966503,0.3565671795196786,5.097359489184568
45,-0.0015873666987075152,-0.047652559157976615,-0.09102754360182763,0.4006761890841061,0.4841067693009912,1.1713538480899202
46,-0.199121393032516,0.925440202615672,-0.1028800976317984,0.2667527628443683,1.024843498737268,15.903351643956993
47,0.009700231226897227,-0.20156116239961358,0.0321803071243144,-0.23210940388980542,-0.1221172021974814,-4.052432653469953
48,-0.2919619672383849,-0.06720288688225859,0.06343045702239936,-0.01945936615980548,-0.09882281567770895,-3.727863350650369
49,0.007110992681705897,0.3914763817952277,-0.7537333974706009,-0.25682554160396265,0.702525789630184,0.2963436226169832
50,-0.012106836902303186,-0.048634151568869716,0.2084418576041887,0.6033148887197181,0.4715190664836388,4.323613970004757
51,-0.6988481069227577,-0.04278854201597371,0.10665431854903917,-0.19100616936970255,-0.5058223342600738,2.1655393167556434
52,0.8934781540474411,-0.20551994461091228,0.953575598930376,0.5460490460518763,0.5927266025689902,20.8073811152104
53,0.3888849780353042,-0.11220635894293968,0.003995611185545367,0.23465865812203884,0.5501865804430722,7.693487433373987
54,0.32184148988941663,-0.5740773445695253,0.3373991223904335,-0.4236718928840672,-0.4722285686751095,-5.332207719462801
55,-0.10392231513658777,-0.3934158712423522,0.46787593881240597,1.135043527004319,0.3753973481854306,-0.5761047645005708
56,-0.003227760917653699,-0.036076076577694904,-0.12942815764773952,0.49250847588863106,0.5734279168256777,-7.646949131581851
57,8.509822750946139e-05,1.3184462349542931,-0.06893278842965256,0.0687187323332919,1.3233680576664635,12.751221941520829
58,0.029530766513807538,-0.10950793707014658,-0.21669906690838114,-0.3362013865872149,0.012181273775879381,-2.4083513256712075
59,-0.09865272407521472,-0.08169878762331217,0.7046954492734543,0.3735701739998581,-0.010867864824351953,4.494674373088344
60,-0.683386902849711,-0.04371625896543824,0.1050118616582566,-0.18448758868134457,-0.49035682191965585,-2.0054175854032823
61,0.003693599000588077,-0.08492104421590857,0.03260522139303823,0.10503801194476048,0.19654864294853816,9.781232370880387
62,0.009853313259661878,-0.09146323300189141,-0.9546896357202774,-0.35585415895151135,0.35224418537688473,-2.6540960469011083
63,0.005807491765365325,-0.8898787795033338,0.09096994350308807,0.12376960434482515,-0.45125262530340576,-9.552473129502175
64,0.0036935990005882435,-0.08492104421590857,0.03260522139303823,0.10503801194476042,0.19654864294853822,5.560812914774868
65,-0.004316958615294242,-0.02838946196543435,-0.15492560205696548,0.553483767194415,0.6327358484867707,-3.829118717938149
66,-0.0033574911814568953,-0.07474755350339057,1.1669479839198358,0.6325775678539804,0.018405262537866424,11.678129732681418
67,0.0036935990005882435,-0.08492104421590857,0.03260522139303823,0.10503801194476042,0.19654864294853822,-2.4626287415216708
68,0.02585744813376134,-0.41776807599115573,-0.8546303740210057,-1.2416907114490117,-0.548935636498141,-1.3880662398262509
69,-0.2601666118923284,-0.3483272190491403,-1.2031972346046615,-0.6671281475293579,-0.1357135625424113,2.4597127210279397
70,0.1464018140071388,-0.09350598125779769,0.016862698795125308,0.16535868975629364,0.33966311571644303,-3.612803431650317
71,0.011298923874462852,-0.13859284450023765,0.21063254826420919,-0.3207220687823058,-0.2175649679181509,-3.93585908833815
72,-0.3670497434342044,0.5430632722220261,1.7643188088127826,0.7721999094412579,0.05764666261138923,4.644917796206179
73,0.0036935990005881325,-0.08492104421590854,0.032605221393038175,0.10503801194476037,0.19654864294853813,-0.18053007896247286
74,0.047911060778710324,-0.21551715857061604,1.309527566805703,-0.3884954206165355,-0.8247444941657922,7.108332724900239
75,0.15307552472570998,-0.055085230001668456,-0.1043856192496111,0.47619408537817104,0.6458692120735471,12.0704735952627
76,0.016629787991576384,-0.1084997471868075,0.30166956724176863,0.03666252999665198,0.011441081390276777,4.529613751337995
77,-0.0034524789265197864,0.7420238094516103,0.7304178489422141,0.45744995085433354,0.7506965789632998,7.90054232194105
78,0.08299005184981678,-0.09161432186803403,0.029533477282014275,0.12344345694506159,0.2614747860466281,-6.547767295141068
79,0.4429957504903856,-0.11130247502917079,-0.014644727951181324,0.29040532244476097,0.6363396981548842,5.383287150921001
80,0.0036935990005882435,-0.08492104421590857,0.03260522139303823,0.10503801194476042,0.19654864294853822,-0.8789013940165302
81,0.031873235945004685,-0.11293260539874728,-0.24061686087142897,-0.3890571701688236,-0.013660384958859906,3.9872743136701674
82,-0.10951181866299443,-0.030382704809637978,-0.4824480846637446,-0.022758893829646576,0.31830865401153663,9.709090505477228
83,-0.18919619749611252,-0.07217950334096324,-0.38137851839333115,-0.2559455238523629,0.02069506186320041,5.002266847349433
84,0.011506203808311688,-0.08315619552240597,-0.032659193720474766,0.07050718037491432,0.21102467897680446,3.896949804433773
85,-0.01628150251971222,-0.7852674641998415,-0.16225668952217875,-0.19828093150413567,-0.48411922382912714,-6.189645278873504
86,0.016042018000659963,-0.9496612643019064,-1.4586967839873788,-0.6270800698198769,-0.2642930799038453,-1.862196268722692
87,0.0036935990005881325,-0.08492104421590854,0.032605221393038175,0.10503801194476037,0.19654864294853813,12.212539643141694
88,0.005188925692757307,0.09378079338551182,-0.29344883778050224,-0.04602304235240223,0.3908705244408087,-0.6527486263587636
89,0.7340779448827225,0.0768804345979957,-0.05787585655065308,0.35651646262367626,1.0565946588456836,-1.431057827895503
90,-0.01973406819413992,-0.03748321098787935,0.2863197347355146,0.7754167232705131,0.5556611711828812,10.10677533651568
91,0.010933337567116397,-0.016778949830464546,-0.08416918255720374,-0.04486833922742967,0.20844568253389784,-0.011021743877286385
92,0.001877003279495415,-0.08137077861704206,0.3262951366498,0.240932954382231,0.15068168826498332,7.3503231499819055
93,0.0015949568970803352,0.2633869628039537,0.18500510198153552,0.1857344770723373,0.45188225646006763,4.5105169989452545
94,-0.43322499566421435,0.5490515293362177,0.9088623911781746,1.6170842761847477,1.004451817596777,8.109807503619871
